,id,imdb_id,title,recommendations
3281,150,tt0083511,48 Hrs.,"[ 11595  20287   9333   9085    306  11048 174645   6522  26332   9713
  31701  11384     96   4990   9972   5851   8860   1574  31610  25297
     90]"
3282,112,tt0243862,Italian for Beginners,"[ 15956  26510  77334    156  26427 140897  30709   5067  15837 340101
    452   7511  61016 121636  16857  12404  51828  48598 194817  65771
  33294]"
3283,125717,tt0268696,Time of Favor,"[259557   2275  71662  47370 376386  14286 112284  13923  40476 131351
 412363  16972  38687  23518  18410 101307  16231  56168  72997 295621
  58865]"
3284,20678,tt0109288,Blankman,"[ 24664  11066  39927  12310   4475 389053  13938  12251  66487 297762
  34233   9784 177572  11008  10338   8860  62289  25305 283995 310135
  12138]"
3285,15050,tt0085271,Brainstorm,"[ 28774   1551  40041  11336   9271  27709  25977  29146   9011 368006
  77444 162042    782  21176 228066  39195  12611  93560  17100  10061
  10596]"
3286,10423,tt0106770,Dragon: The Bruce Lee Story,"[ 53807  37588  45075 407887 263341 280019 373451 331251 380254 348689
  45520 343843  40572  94555 116488 296633  36709   9462 252067 142499
  10617]"
3287,11710,tt0071691,The Enigma of Kaspar Hauser,"[   501 360030   8672  76047 330007  77365    144  51735 157843 186971
 333696  11698 360029  42881  99600  47499  41127  27221   6404 137599
    874]"
3288,17691,tt0057071,4 for Texas,"[ 21779    299  18512  43259  38724 204686 173541 118998  85648   4993
  39015  21876  33725  17696 133792  93946  43804  43456   8388  33734
   4825]"
3289,651,tt0066026,M*A*S*H,"[ 27441  52961  15414   2895  11372  12701  45520  32044  47794     28
   1847  37774  56448  43506 106017 102812  26525  32077  16425  46884
  30298]"
3290,31955,tt0087751,Mrs. Soffel,"[ 29911  18254  29825  52772  58646  89325  30069  45156 115782  80389
    197  35080 359784  17190  12568  10502  20065   9043 345920    615
  78096]"
3291,20620,tt0060955,Seconds,"[  1551  27709   4599  69016   2687  51876  12101  31018   4296    982
    754  51365  12994   1091  76848    846  70026  70859  41759 284536
   2612]"
3292,18647,tt0055257,One-Eyed Jacks,"[319076  53263  34012    702    654    858  42617  42128   5916  11371
  40885  40739   3547  43313   1810  75579  18019  65674 101308 114719
  42252]"
3293,11362,tt0245844,The Count of Monte Cristo,"[  4546  10479  54940   9292  15070  82046  18146  47942  74998 271969
 184125  14041  42040  27310  32387  16083  15071   7873  17134  66775
  14676]"
3294,2637,tt0265349,The Mothman Prophecies,"[401546  33018   1592  58884   9913  31618  14295 118309   5237  43931
   4657  37412   5353  42040   2654    508  37749  11601  41402   8643
 325346]"
3295,10229,tt0281358,A Walk to Remember,"[114324  14118  26823  14844  10860 113456 244562  24985   4254  17403
  15019  15534  29825 115332 258751  41843 357540  27511  30709  53857
   2619]"
3296,50819,tt0294289,American Adobo,"[421060  62838  13092  64786  39016  12435  37835 355008  14030 261102
  20444  61462  77074   9261  19661  45261   1406  17021  17127 299828
  11107]"
3297,12659,tt0276501,Beijing Bicycle,"[ 37557 101908  17808  98232  99242  41821 288788 187022  29363  10387
  32582  44555  45861  44162  54328  28638  55741 400114   2111   1899
  83721]"
3298,9606,tt0293416,Metropolis,"[ 17835   3007  23724   8072   5998  12206    560  78507  19703  31506
  42512 170309 417427   2969  71072  50181    832  25062 434306  42254
  36212]"
3299,11447,tt0208990,The Son's Room,"[ 25403  15014 315872  54313  61667  31289  57967  22274  11010  40785
 223365  21183   9745 283707  38970    931 231401  84427  64943  24170
   3935]"
3300,34723,tt0106223,The Adventures of Huck Finn,"[ 10714  71506  34774 409696  36355  12227  43041 272878  45325   4916
  28963  96716  75141  23047  43643   7131  32286   1552    121   9457
    122]"
3301,31674,tt0097116,Cousins,"[207937  81871  32083  21055  71839  12121  31911  29275  19844 252067
 258099  10111  14688  21291  91122  13533   2565  80616  16980  12708
 341106]"
3302,52744,tt0087233,Falling in Love,"[   203  26171 109970  40509  53113  32077 184341  63825  37774  21355
  24578    590   9819 211166  93263  61629  52362   3870  22897  35790
  62838]"
3303,43340,tt0047688,Young at Heart,"[ 69605  44589  40633   9714 253120 147886   9594  49683 329241  43137
  39286  15121  17813   4825  43862  34623    989  63076  12637  12708
  33375]"
3304,50225,tt0201899,A Rumor of Angels,"[147747   6022  18553 199977   2045 132166 263855  43379  67509  16204
    858  44099 184819   9262 160118   9953  22447  45595  20813  31200
  56816]"
3305,74692,tt0295552,Rare Birds,"[277416  17590 137321    308  31911  63709 387252   5187  24071  39940
  11403  60700  25440  57118  26748   2928  80585  14412  47888  39286
  11542]"
3306,51044,tt0046828,Carmen Jones,"[  1940  11422 392271  25037  22905  38154 449758  12660  48580  27367
 168496  18780  69977  37684  35939   1786   8741  72431 340101  37720
  43862]"
3307,29475,tt0101891,The Five Heartbeats,"[ 52959  22479 316000  17667  10419  11244  53296  17450  49683   4551
 330947  91950  38743  42204 245859  55567   9690     69  43200  85472
    822]"
3308,4267,tt0078122,Get Out Your Handkerchiefs,"[  4031  20978   3935   1559  52713  17745   5070  47119  78478 290556
  56233  45213  17379  94225 293264  51191  49398  41930  47497 273153
 193380]"
3309,4031,tt0072353,Going Places,"[  4267  20978   1421  47119  74080  77469  17379   5070  11673  41248
  64349  38505  47489  43102  14644 169091  47616   4191  52713 382591
  51191]"
3310,11594,tt0050781,The Hunchback of Notre Dame,"[ 31685  65646  56759 117500  37454  18987 148636   1810   9539   4479
   4412   3480  58925 110573  39779  43900 134673   9664  60994   4561
  66956]"
3311,19562,tt0070354,The Magnificent One,"[ 61765  78534   8767   8767  11512  20778  26866  12504  15588   1284
 111836   4034  70443 283827  76850  48750  63681    878  39543  93289
  53129]"
3312,9884,tt0233469,Collateral Damage,"[   290 324552  36955  10220 325346   9846   9411  52859 194736  32274
   1662  20721    280  46189    482  18487  29372  32924  31922  18056
  10889]"
3313,11535,tt0246894,Rollerball,"[ 15268  60672  94348  72914  11687  60489   1551  13652   8195  10061
    106   9322  11484  37645  42738    929   2071  27709  11058  26656
 368006]"
3314,27593,tt0265713,"Scotland, Pa.","[ 78320  11853  37410  10154 352237 340487 285856 174865  52817  15667
  41578  38560  55730  86838  43461   9618  13715  10023  10668  18394
  11074]"
3315,11212,tt0109190,Baby's Day Out,"[ 65967  14506  16435  83361   9013  55741  11340  49230  40841   6519
  96631  13680  21219  59585 223566  41559  26941  25305  11839  10830
   1499]"
3316,69928,tt0085891,The Man Who Loved Women,"[35976 52961 32387 16214  9051 18034 26798 14664 12705 40506  4984 49375
 41480 21882 16363 11950 27225 54663 12614 42023 54003]"
3317,21921,tt0086194,Richard Pryor: Here and Now,"[ 63510 253344  29464   2261  74076  29737  53367  23805  37607  15462
  57946  49081   9531  37749  42243  11064  23148  56500  11558  14839
  11185]"
3318,21845,tt0107985,Rookie of the Year,"[ 43829  42459  19490  50379  11364  36850 321757   8066  76094 115565
  13160 242621  74308  80941  13341  11528   1824 109410  31866  53174
 218389]"
3319,11528,tt0108037,The Sandlot,"[ 18500  11287  17207  29493  14013  15669  18722  21845  12278   2323
  41852  42242 331393  21138 107808  26602  18692  42243  19050  32139
 151679]"
3320,2441,tt0103186,Cows,"[  2444  72996 403357    618 363841   2460  12443    633 284689 166607
   4495 104435 332872 340101   4494  31023 333696  25998  13752  42449
  16072]"
3321,931,tt0069995,Don't Look Now,"[ 18256  47794  49126  28271   3870  34335   9411  16350  31018  36763
    806  11053   1793 130474  37943  33018  15962  99261  11372  24634
  13569]"
3322,10592,tt0251114,Hart's War,"[ 12698  82838  10479  25318  29586    600 284689    143  11876    777
 283587  45398   9567  50849  23908  31927  22377 118910  40029  19664
  46614]"
3323,8470,tt0251160,John Q,"[ 18487  14047   9509   9366   4147  16425 393457   9882  27381  10598
  32040  43539   9944  27441  10274   2001   9411   2034  47489  14864
  29920]"
3324,39939,tt0247745,Super Troopers,"[ 13563  11217  98066   9988  64688  25935 123770  49981  47354  17590
  46059  23742  49375  11028  80287  27360  95375  28270  31659  11459
  11647]"
3325,14778,tt0253200,Last Orders,"[   284 340402  41852 283596  94527  20324  31640  69069 153641  47939
   7988  49225  23210  31638  48838   6963  29182  12530  22447  41760
  79728]"
3326,19137,tt0060200,After the Fox,"[121611  56122  11843  84066 111024  10794  43100    344  32303 117890
   9699    935   1732   1594 353746 114104   1284 118998  56435 204810
  99600]"
3327,32499,tt0044391,The Bad and the Beautiful,"[ 62655 176734  54000  29592  86816   3055 142971  31459  28432  34689
  25673  32276  97831 130900 193645 112336 252067 111839  68004  94527
  26306]"
3328,8737,tt0060218,Cast a Giant Shadow,"[ 31459  11422    967  81847 168496  29715   5925  10912  16850   1941
  69848 203793 300671 324786 374720  29592   8929  10652    826  29032
  42525]"
3329,33668,tt0050306,Designing Woman,"[ 74436  10297  25189  14845   4822  81871  24518  33657  11529  22584
  26817  33667  42986    909    804  28290  13668 421060  37821 252067
  74899]"
3330,39282,tt0073026,Funny Lady,"[ 16085  14030  10269  19610   1406   9382  25189  17450  43199  12435
 121636  43277  49683 337154  10860  51044  26686  16980  28665 207936
   9261]"
3331,40687,tt0068687,The Heartbreak Kid,"[206408  14030  42456  13092  62838   2058   9261  77074  12435 121636
   1406 168055  58251  11448  80030   9716  11107 355008  23574   7520
  10641]"
3332,993,tt0069281,Sleuth,"[ 23383  64084  43323   1942  22638  13195   2277  11463  15584  35201
  38765    223 140489   7988  14310 272072   1485  31922  24012  26652
  49805]"
3333,11698,tt0075276,Stroszek,"[  8672 360030  11710 220124  77365 360029  24858  65002  10310  10645
  83209 340488  27221 154718  42206  38414  42226    501  65481  42881
  26454]"
3334,41357,tt0067803,Summer of '42,"[ 53857  15019 320910 121636 120942  14313    696  39495  15534  35337
 444902 253251 238748  53879   8346  70498  15037   1850 114324  48207
 417427]"
3335,42458,tt0070819,A Touch of Class,"[ 54613  39219  80030  31903 123047  20648  76157 109259  81871 312669
  39127  36361  11846   6963 263105  95744  41969  26255  38317 110972
 222899]"
3336,93427,tt0055539,Town Without Pity,"[ 29592  31459    678  24266  43367  39516  27033  62655    967  16850
  25364  25918 352720  69605  42703    303 168496   6415  46158 407298
   3480]"
3337,14475,tt0081698,Used Cars,"[  9593  22317   2320  31535    150  10023  20173  11517  96912  23270
  40047  46667  34745  38677  36288  32068  33787  15876  23631 169832
 249266]"
3338,10052,tt0259288,Dragonfly,"[  9922   2755 253331   2055  16768  17041  10312  29136 228203    581
  94671 200505 143547  10207  10478    820  14846  10862  45156  14348
 192102]"
3339,11979,tt0238546,Queen of the Damned,"[ 30126 144595  58595  16902 392818   1373 196324   9608  19901   9945
  31506 116014  41426  42638  10728  58129  46261    277  17903  40165
   1448]"
3340,75151,tt0260746,Big Bad Love,"[ 33258    838   4998  38772   4599 227970  24420  91217   3527  10445
  33762   1793  14883   2612   9403  55950  10185  10843  12783  25781
 254375]"
3341,35868,tt0229002,Green Dragon,"[ 31927  44244  82838  17740  25318   9967  17745 117878  12764  33506
  34899  27786  32286  12450  29339  25950  27310 251227   4154  14643
  49521]"
3342,13791,tt0207524,How to Kill Your Neighbor's Dog,"[ 14232  11235 337154  78133  41588  61016 234868  10549 406204 161495
  11790  27678 137094  46737   2064   9685  15148  24525  11498  17332
  47952]"
3343,27824,tt0231956,The Last Man,"[ 28938  81434 214735   6620  96147   9534  25896   9397 277726 139808
  31659  45156  43997 296313  26602  85435 413391  16452   8467 388256
 139380]"
3344,9991,tt0291341,Mean Machine,"[ 25838  58102  43750 279984 340402  49261  81434  52254  83581 245527
  14766  24363  47952  21840  11948  26823  25796  43549  38319   8077
  29185]"
3345,480,tt0265343,Monsoon Wedding,"[ 45129  16727  41791 248698   8014  38907 283201  37189  45069  39543
 316042   8079   1833  23509 413882  63020 317557 387252  89455    403
  79731]"
3346,23479,tt0074174,The Bad News Bears,"[ 19050  28466  23752  46732  20726  62213  14030  26686  21711  13341
  20857  24795  76002 142106  33676  20639  29735  50332  47876  18080
  11907]"
3347,19050,tt0075718,The Bad News Bears in Breaking Training,"[ 23479  20726  13341  24795  56601  26655 448449  26147   7978  20283
  20639  11590  72087  13554  15568  42459  11528  65403  20857    165
 241554]"
3348,15999,tt0216651,Vampire Hunter D: Bloodlust,"[ 47561   9806  52017   9543 239523  13519 168705  36648  56329  36586
  11299 400136  21832  68735 166271     81   1499   1448  36647 184315
  10515]"
3349,10590,tt0277434,We Were Soldiers,"[   197 324786   9361  13922  11422   2024  15873  86777  21335 156141
 284689  90121  11046  22905  64735  14968   1595  72431  12764  32052
  13752]"
3350,40723,tt0204700,Trouble Every Day,"[179109  64900 133469 121791   9464  99002  29077  44839  26191 199977
 366104   4816 375366  37630  46207  19950  48864  28855   4734  25355
 390582]"
3351,22910,tt0068273,The Big Bird Cage,"[ 42517  31606   6075   2047  15801  27716  20287  11471  60269  13012
  11595 384737  18406 245527  29737  18079 360203  69775   9869  21878
  38868]"
3352,42517,tt0066830,The Big Doll House,"[ 22910  40507  62001  29737 116554  14766   7015   9991  11422  38556
  18712  11526  26268  38093   9395  31606 103299  59861  74998  45398
 253450]"
3353,40364,tt0094860,The Church,"[ 41215  11026  12700  21588   5067 208763  10331 315319  68591  20115
   8692 158519  77334 395883  20481 118406  39991  37601  35945   9980
  24167]"
3354,115332,tt0085380,Cross Creek,"[ 52772  24071  41927  30082  82136  19554  36094  49762  10229  42604
   8906  80911  16151  31179   9280  52440   4413 187028  38960  44308
   2977]"
3355,21380,tt0082559,Hell of the Living Dead,"[ 39973  48636  83223    924    923   9303   8689  19950  28574  83728
 106230 361159  23964  64124  11107  28686   8078  37284 182827 108949
  64215]"
3356,46717,tt0110146,Intersection,"[ 11086  75892 377275   4823   9493  14326   4734 293264    884   2755
  16902  34838  43307   2625  42291   4380  42040   2623  38031  18904
    524]"
3357,63510,tt0091295,"Jo Jo Dancer, Your Life Is Calling","[ 21921  29737  53367   4599   2612  72993   1262  37607  29464 253344
  60278  24768  23148   1732  17174  42291   1833 102091  42243  49081
  37645]"
3358,17058,tt0038057,Scarlet Street,"[ 17136    560  22404 132725  46995 340481  47880 112885  56440  21135
  29267  21801  27112  20806  73952  18530  72100  50030  44099  10025
  85654]"
3359,13950,tt0278295,All About the Benjamins,"[ 41382 339403  43701  11679 106006   2911  18457  27581  12547   5521
  13576  10471    184  14544   8291  68718 310135 184323 283366  16072
  32030]"
3360,2135,tt0268695,The Time Machine,"[ 56931    876     18   9954    782   4923   2135 127585  49521  22379
  87101  53875 152601  10326 340357  19736  20096   2565  12187   9651
  11559]"
3361,15186,tt0290212,Full Frontal,"[ 24363 253251   4927  16375  10860  35066  29825  11191  27583  14843
  98545  15462  47952  10720 140897  81434  14057  41479  68274  45013
  21055]"
3362,43997,tt0127516,Divorcing Jack,"[ 58646 122023   6620  21801  52254 308361  27824  61168 125835  10739
  16204  35066  14628  71839  85956  10083  37715  20294   9499  15186
  10303]"
3363,31651,tt0099566,The Field,"[ 13681  31165  10804  27396   2701  26234 318850  37684  41971  29204
 103413  10161   9585  11327  47821  27450  14631  35200  43764  48109
  24909]"
